Price,Close,High,Low,Open,Volume
Ticker,CBK.DE,CBK.DE,CBK.DE,CBK.DE,CBK.DE
Date,,,,,
2024-06-28,13.825535774230957,13.94249472112012,13.703703421699693,13.888888188564097,3503789
2024-07-01,14.234891891479492,14.33235814714158,14.059453932597679,14.132553159590694,4877765
2024-07-02,14.152047157287598,14.537036925382875,14.132553533836127,14.205652762764888,3956809
2024-07-03,14.210525512695312,14.449316811910888,14.161792385823196,14.254385233929508,3314255
2024-07-04,14.298245429992676,14.420077786465342,14.215399390410978,14.239765489902666,1994439
2024-07-05,14.361598014831543,14.43957064952807,14.249512468643676,14.32261169748328,3112298
2024-07-08,14.390838623046875,14.624756529949709,14.239765828186718,14.317738463820994,4354724
2024-07-09,14.215399742126465,14.400584519563605,14.132553700495002,14.332358695693154,3134446
2024-07-10,14.259259223937988,14.33235845248836,14.049707420455032,14.26900603561327,3680778
2024-07-11,14.195905685424805,14.395711604035377,14.122806457863776,14.337231664282289,4465075
2024-07-12,14.137426376342773,14.25438532386957,14.093566654831838,14.191032909191048,3083558
2024-07-15,14.054580688476562,14.137426727889846,13.879141798070286,14.132553322099993,3078594
2024-07-16,14.522416114807129,14.566275836274906,13.913254349429193,14.09356664096418,5848372
2024-07-17,14.551656723022461,14.68323495949414,14.424950962765909,14.546783317300237,3683685
2024-07-18,14.970759391784668,14.970759391784668,14.60526232815168,14.619882545319555,5750221
2024-07-19,14.84892749786377,15.116959243880075,14.741715357161526,14.834308209749494,4920665
2024-07-22,15.185184478759766,15.21442398336258,14.970759276155901,15.034112620553609,4196118
2024-07-23,15.13157844543457,15.263157614753126,15.048732405068122,15.165692286356032,2917393
2024-07-24,14.95126724243164,15.112085919101565,14.653995989084423,15.107212513201613,5103022
2024-07-25,14.863547325134277,14.90253364159369,14.459063943302711,14.82943441442068,5145980
2024-07-26,14.678362846374512,14.917154155627873,14.61013609408275,14.912280749785095,3034723
2024-07-29,14.498050689697266,14.814814636511914,14.478557066135929,14.751462218951836,3308375
2024-07-30,14.688108444213867,14.86354733312914,14.410330823102754,14.459063951080008,2694585
2024-07-31,14.707602500915527,14.834308265589934,14.537037012718937,14.834308265589934,3896281
2024-08-01,13.913254737854004,14.712475628407011,13.913254737854004,14.688108599407371,6831609
2024-08-02,13.269980430603027,13.830409100806536,13.094542464235033,13.645224322555004,10385883
2024-08-05,12.948342323303223,12.992202044727478,12.490252415931607,12.607212292734346,6946830
2024-08-06,12.846003532409668,13.255360310767678,12.782650188648002,13.187133561369954,5589071
2024-08-07,12.368420600891113,12.548732900089123,12.061403467075952,12.49999977088638,14355817
2024-08-08,11.983430862426758,12.295321402900798,11.92495092133431,12.2904479970175,9322096
2024-08-09,11.99317741394043,12.056529830034293,11.807991712422165,12.017543513321044,5951175
2024-08-12,12.105262756347656,12.25633461490274,11.993177213855404,12.071149845981067,5050844
