Price,Close,High,Low,Open,Volume
Ticker,RWE.DE,RWE.DE,RWE.DE,RWE.DE,RWE.DE
Date,,,,,
2024-06-28,30.9223690032959,31.580497950303307,30.854618914985362,31.454678203727752,3411687
2024-07-01,31.55146026611328,31.96763014888,31.40628704384726,31.41596378186408,1661694
2024-07-02,31.115938186645508,31.52242765610594,31.115938186645508,31.45467941119587,1737588
2024-07-03,31.64824676513672,31.706314578451046,30.990117806223605,31.164328630171333,2146977
2024-07-04,31.909563064575195,31.909563064575195,31.493393172316377,31.522427079031335,974064
2024-07-05,32.5192985534668,32.5192985534668,32.054737567503274,32.054737567503274,1242770
2024-07-08,31.996667861938477,32.4321912223042,31.957953525727472,32.3838001480416,1398065
2024-07-09,31.59017562866211,32.2579850255931,31.483713047006304,32.02570269361658,1070802
2024-07-10,31.986988067626953,32.141841723546385,31.59017534358326,31.61920925031741,1258252
2024-07-11,32.93546676635742,32.93546676635742,31.95795376764491,32.27733781379762,2173979
2024-07-12,32.79996871948242,33.129033180100514,32.62575790550801,33.070961678108326,1235791
2024-07-15,31.67728042602539,32.66447385673592,31.57081784643862,32.66447385673592,2245812
2024-07-16,31.561141967773438,31.870849284822224,31.270791819540502,31.57081870618014,1253584
2024-07-17,31.686960220336914,31.957953186936493,31.40628682378605,31.40628682378605,1718179
2024-07-18,31.715993881225586,31.97731010785786,31.696636713474795,31.783742122352223,1311919
2024-07-19,31.7353515625,32.13216427780655,31.348215585224306,31.44500142554438,1662608
2024-07-22,31.938596725463867,32.26766120304268,31.938596725463867,32.161198623237425,1267381
2024-07-23,32.04505920410156,32.04505920410156,31.580498241692645,31.66760365289446,870481
2024-07-24,32.18055725097656,32.499945004876786,31.81277842006184,31.841816019872553,1507859
2024-07-25,32.228946685791016,32.45154858231722,31.803100060958574,31.97731088293601,2234389
2024-07-26,32.548336029052734,32.548336029052734,31.99666962957748,32.08377504486318,1349509
