Price,Close,High,Low,Open,Volume
Ticker,NDA.DE,NDA.DE,NDA.DE,NDA.DE,NDA.DE
Date,,,,,
2024-06-28,71.93018341064453,73.05946423902665,71.53738910182533,72.02838011486726,197716
2024-07-01,76.1527099609375,76.54549678216806,73.25585845682767,73.6977548686046,222131
2024-07-02,74.58152770996094,75.90720936451824,73.99234002567319,75.66171387173767,99724
2024-07-03,76.29999542236328,76.98738729066532,75.31801346072706,75.51441434821099,140851
2024-07-04,76.29999542236328,77.08558398844337,75.12162006517094,76.79098640318139,86907
2024-07-05,77.47837829589844,77.77296838932544,76.39819963614377,76.49639633395277,119257
2024-07-08,77.2328872680664,77.82207498089257,76.15270854589708,76.93828966568921,94193
2024-07-09,76.79098510742188,77.82206914651267,76.34909622891307,77.38018026800387,126875
2024-07-10,78.11666870117188,78.31306209837786,75.9563038722668,76.74189244494644,102393
2024-07-11,77.57657623291016,78.46036151116434,77.0364831484415,78.46036151116434,82214
2024-07-12,77.52747344970703,78.41125872012339,76.840089068232,77.57657554492432,58939
2024-07-15,76.6436996459961,77.62568166584522,76.10360653830777,77.13469065592065,70948
2024-07-16,74.92523193359375,75.85811186591785,73.40315678935093,75.85811186591785,194444
2024-07-17,74.28694152832031,75.61261576080594,73.99234392468873,74.53243703403722,74270
2024-07-18,73.55045318603516,74.77793068416014,73.55045318603516,74.28693968491015,66289
2024-07-19,73.01036071777344,73.40315501893599,71.97928410564093,73.40315501893599,161635
2024-07-22,70.8009033203125,73.30496050970078,70.45721110598605,72.66667068770687,185489
2024-07-23,69.22972869873047,70.70270164976729,67.95314914439409,70.70270164976729,414509
2024-07-24,69.9171142578125,70.55540404574134,68.73873887388847,69.72072085780115,278430
2024-07-25,69.9171142578125,70.26081394572432,68.44414128194346,68.98423436986664,119093
2024-07-26,70.06441497802734,70.89909818889119,69.3770305671814,69.76982486991973,64589
2024-07-29,70.4081039428711,70.89909492571378,69.76982165871786,70.06441175326678,74684
2024-07-30,69.4261245727539,70.16261107455227,68.4441425703561,69.96621767084395,95223
2024-07-31,70.7518081665039,71.24279918086708,69.91711744854386,70.01532164495916,149697
2024-08-01,70.4081039428711,71.09549581400756,69.86801835690083,70.75180362440325,97730
2024-08-02,67.60945892333984,70.16261061444568,67.56036431869877,69.67161961646656,145910
2024-08-05,59.55720901489258,66.08739072737168,59.21351307183557,65.79279313447597,763037
2024-08-06,61.079280853271484,61.8157673497033,59.50810741330519,61.27567800151277,308498
2024-08-07,61.864864349365234,62.15945819231228,60.637386882115926,61.275676663471145,151276
2024-08-08,61.864864349365234,61.864864349365234,60.39189138866606,60.882882375565785,111502
2024-08-09,62.60135269165039,63.38694129082667,61.815767838438184,61.963062891310685,85296
2024-08-12,63.23964309692383,63.58333530287807,62.60135329047841,62.846848793578324,107799
2024-08-13,62.55225372314453,63.38694066503784,61.91396392910635,63.38694066503784,67117
2024-08-14,63.14144515991211,63.63243615651507,62.20855777120965,62.65045041734512,47054
2024-08-15,64.17252349853516,64.81081330982055,62.84684927012902,63.48513908141442,71594
2024-08-16,64.27072143554688,64.81081455359822,63.82883251490733,64.6635157494089,83744
2024-08-19,64.90901184082031,65.54730167007565,64.27072201156497,64.31982411071094,96581
2024-08-20,64.85991668701172,65.40000231342367,64.31982356867135,64.76171248954736,65320
2024-08-21,65.8909912109375,66.28378551235933,65.0563080028712,65.0563080028712,98690
2024-08-22,65.54729461669922,66.08738768147305,65.15450034158441,65.59639671056145,112360
2024-08-23,66.43108367919922,66.72567378351383,65.64549508383743,65.64549508383743,65680
2024-08-26,66.92207336425781,68.1004487422342,66.5292790742897,66.5292790742897,92226
2024-08-27,67.4130630493164,67.4130630493164,66.5292777869711,66.82387537172879,61600
2024-08-28,66.08739471435547,67.41306897850676,65.59640369119363,67.11847136783827,61238
2024-08-29,66.57838439941406,66.97117121650648,65.54730027472571,65.98918918991883,93701
2024-08-30,67.06937408447266,67.80586058982809,66.72567438843093,67.16757078680108,123409
2024-09-02,67.16757202148438,67.41306752778225,65.74369358979972,66.43108550259075,66727
2024-09-03,65.35090637207031,67.0693749056056,64.7617111670299,66.57838389602409,151965
2024-09-04,65.10540771484375,65.69459539942716,64.36892123613252,64.36892123613252,86256
2024-09-05,66.13648223876953,66.67657530317882,64.51621053746929,64.61441472512745,117616
2024-09-06,65.98918914794922,66.77477776549102,65.2527026284769,66.18559004829882,84102
2024-09-09,64.71261596679688,66.6765799870825,63.7797285620043,66.1855889820111,223513
2024-09-10,64.31982421875,65.25270416866277,64.12343080569315,64.41802092527843,101574
2024-09-11,64.41801452636719,66.03828624488752,64.12342443604477,64.90900550216561,87993
2024-09-12,65.30180358886719,66.4801790027221,65.25270149165316,65.4491023885811,119517
2024-09-13,66.13648223876953,66.52927651361924,65.44909787672829,65.44909787672829,97076
2024-09-16,66.43108367919922,66.52928038063742,65.59640047908238,65.84189597864192,44249
