Price,Close,High,Low,Open,Volume
Ticker,ADS.DE,ADS.DE,ADS.DE,ADS.DE,ADS.DE
Date,,,,,
2024-06-28,220.96347045898438,224.3324141850227,218.38720870182135,221.35981144342202,893100
2024-07-01,217.49542236328125,223.24245704870444,217.49542236328125,222.35066720197543,495056
2024-07-02,214.0273895263672,218.0899525049673,209.37031509296827,217.39633312854374,451962
2024-07-03,216.10821533203125,218.38719856593372,213.23469041018765,214.52282122898384,348200
2024-07-04,217.49542236328125,217.49542236328125,214.72099026141092,216.20729155318733,196939
2024-07-05,218.2881317138672,221.06256397212613,216.80183033831128,217.89177560872196,295332
2024-07-08,216.80181884765625,220.66619617151105,216.70272604676208,218.28812014443713,272629
2024-07-09,214.12648010253906,217.5945164708485,214.12648010253906,216.60364893704582,242949
2024-07-10,219.27899169921875,220.0716887626016,214.3246539523744,215.01825821304482,451996
2024-07-11,223.73789978027344,223.9360702698988,219.27899572622678,220.76529707757567,371141
2024-07-12,229.0885772705078,229.0885772705078,224.2333322653313,224.43150275380887,421911
2024-07-15,229.2867431640625,232.55660907645097,227.40410088209518,228.59313890857132,496283
2024-07-16,226.6114044189453,228.19679853803058,223.2424608151877,227.89953525077223,368867
2024-07-17,231.36756896972656,238.2045489000715,230.67396472047164,234.8356053354398,915133
2024-07-18,230.67396545410156,233.2502119765902,228.0977038121742,232.75477820848405,433937
2024-07-19,225.02603149414062,229.2867499552575,224.62967539394978,227.70137091281194,471432
2024-07-22,226.6114044189453,227.30500867625557,224.62966932980817,226.21506344889343,338049
2024-07-23,228.29588317871094,228.7913169660948,225.02603227752886,226.41324083442797,248657
2024-07-24,230.47579956054688,230.47579956054688,222.64793679691917,224.53059422487777,373108
2024-07-25,227.0077667236328,229.88127663377935,226.71050342823577,228.59314576668496,318572
2024-07-26,230.8721466064453,230.8721466064453,225.71963820392324,226.4132424874367,345891
2024-07-29,233.64657592773438,235.03378447735216,229.58401284473487,231.6648407886008,530967
2024-07-30,234.43927001953125,234.93470379800073,230.47579979177544,233.84474343759226,436335
2024-07-31,229.1876678466797,239.78994763128247,225.3232753214543,232.8538747659148,1063820
2024-08-01,223.4406280517578,229.68309651567247,222.84610148588453,227.89953193749133,463001
2024-08-02,216.70272827148438,223.1433672903226,216.20729450080452,221.45889549389884,531871
2024-08-05,212.93743896484375,213.4328727596614,207.78493052262826,212.0456641819478,404843
2024-08-06,211.25296020507812,214.02739238957147,206.79405619696203,212.3429205659488,462842
2024-08-07,214.7209930419922,215.51369009842588,208.67671011549274,211.054786165355,398434
2024-08-08,213.53195190429688,214.22555614877578,208.8748775548658,212.73925485941874,289785
2024-08-09,212.6401824951172,214.12648382163636,210.9556955628443,213.1356162706236,266147
2024-08-12,210.46026611328125,214.82009249901566,209.37032085642707,213.53196163233414,206714
2024-08-13,211.35205078125,211.7483917522412,206.99222450315258,211.25295797878277,292101
2024-08-14,215.2164306640625,216.3063910260957,212.1447503046364,212.6401840838444,288491
2024-08-15,216.4054718017578,218.28812926130652,214.12648848039566,215.31552654359317,321406
2024-08-16,215.0182647705078,217.4954337194768,214.72100147274367,217.39634091374228,325628
2024-08-19,215.61279296875,216.1082267622265,213.82922828834668,215.2164368623051,242386
2024-08-20,212.14474487304688,215.9100294030729,211.84748158924518,215.71185892035135,268193
2024-08-21,215.4145965576172,215.81095264419375,211.6493120114916,211.6493120114916,311709
2024-08-22,215.51368713378906,216.20729137883768,214.42372680625652,214.7209900882598,189030
2024-08-23,217.1981658935547,217.39633638145284,213.92829992519808,215.8109573588284,184926
2024-08-26,216.90089416503906,217.59451352486107,216.00911944446574,216.70272368484927,125673
2024-08-27,221.65707397460938,221.65707397460938,217.09909219158774,217.99086696320694,329311
2024-08-28,224.92694091796875,227.70137316903865,221.35981157810187,221.65707487633068,456171
2024-08-29,229.48492431640625,229.58400199701802,224.33240110256148,225.02602046403646,313245
2024-08-30,229.8812713623047,234.34017533269423,227.60227297577336,228.79131101065613,621404
2024-09-02,227.8995361328125,229.58400794121073,226.80957578179306,229.58400794121073,181709
2024-09-03,227.8995361328125,229.3858374554178,226.61140529600013,228.29587710439836,168526
2024-09-04,222.44976806640625,227.50319868940983,220.3689401347132,225.22420026885058,343327
2024-09-05,219.97259521484375,221.95433030686937,217.8917673204413,220.96346276085657,261795
2024-09-06,218.68446350097656,220.86436906954327,215.01825661937272,219.27899007396692,356991
2024-09-09,212.045654296875,213.73012609684093,205.90227855141407,213.3337851272391,574068
2024-09-10,207.19041442871094,213.23469751928417,206.2986245462256,212.04565946207626,391410
2024-09-11,210.8566131591797,211.84748068801096,207.6858400908074,208.18127385522303,280574
2024-09-12,216.5045623779297,218.08995652549794,212.34292163986188,213.33378920223225,413837
2024-09-13,216.5045623779297,217.89177091747257,216.10822140075717,217.19816664770113,294596
2024-09-16,217.29725646972656,218.58538730701875,215.21642856952846,216.00912563243435,214071
2024-09-17,219.08082580566406,220.46803435608396,216.60365688031482,216.999997860595,270742
2024-09-18,218.18902587890625,219.9725904469585,217.2972511545994,218.3871963599257,233820
2024-09-19,225.02603149414062,225.4223724748922,220.07169363754957,221.75616548490268,341822
2024-09-20,215.8109588623047,219.7744291256365,215.11735459010944,219.17990253836103,1052730
2024-09-23,216.5045623779297,218.2881270140842,214.82009054578785,215.9100357927318,260562
2024-09-24,218.48629760742188,220.9634665145355,218.1890343146804,220.2698622444315,334776
2024-09-25,220.46803283691406,222.0534269859889,217.19816685409674,217.99086392863413,289319
2024-09-26,231.6648406982422,234.0429168164992,225.42237198851845,225.62054247846666,556805
2024-09-27,238.10548400878906,238.10548400878906,232.65571228420748,233.44840937712542,459038
2024-09-30,235.72738647460938,241.67259183456866,234.6374412302803,236.81734683837755,481607
2024-10-01,230.67396545410156,237.41186772423265,230.47579497074685,236.123736903269,500205
2024-10-02,235.03378295898438,238.4027417454108,228.3949733096629,229.08857757999098,491737
2024-10-03,234.34017944335938,235.13287652033256,230.77305015669958,234.53834993274288,254620
2024-10-04,236.02464294433594,237.31277375898225,232.9529626688056,233.7456445983369,329243
2024-10-07,236.12374877929688,237.61005015836994,234.53835459384314,237.61005015836994,362869
2024-10-08,232.8538818359375,235.82648458277927,230.17854238766782,231.56575095508487,357404
2024-10-09,233.7456512451172,236.12374245965026,231.66483844176972,233.5474807570992,483221
2024-10-10,230.5748748779297,235.03377883391673,228.79131027164712,235.03377883391673,396881
2024-10-11,231.46665954589844,231.46665954589844,229.3858316986964,230.3766992222329,360272
2024-10-14,234.63743591308594,236.71824867025427,232.06117426770945,232.85387132162828,299142
2024-10-15,237.51095581054688,238.60091619590244,234.53835307169288,235.7273911433466,406568
2024-10-16,222.64793395996094,232.95296548214503,222.15250018830127,227.89953496344103,989714
2024-10-17,223.24246215820312,225.2241972592623,220.56712279566105,221.95433131862688,533117
2024-10-18,225.81871032714844,229.28674677871592,224.9269355730924,225.0260283766271,414595
2024-10-21,220.56712341308594,226.41323592979973,219.57625585978266,225.3232755733905,364185
2024-10-22,218.08995056152344,220.96346036604177,216.99999022494686,220.2698561152379,333344
2024-10-23,214.0273895263672,217.09908496086373,213.9282967241813,216.0091246145743,379057
2024-10-24,214.0273895263672,217.29725544579668,212.8383514973307,214.0273895263672,454537
2024-10-25,215.0182647705078,215.71186905233125,211.94656922601052,213.03652961133264,318304
2024-10-28,211.8474884033203,215.117354391437,210.95569852323078,215.01826158716955,703173
2024-10-29,219.97259521484375,220.567121790227,212.54108861974768,215.0182574847797,812315
2024-10-30,218.78355407714844,222.64793140395503,217.09908229673115,219.97259209159364,376497
2024-10-31,217.39633178710938,217.8917655561041,213.8292177220106,217.69359507239395,532431
2024-11-01,217.39633178710938,217.39633178710938,217.39633178710938,217.39633178710938,0
2024-11-04,218.48629760742188,220.9634665145355,217.29725955589515,220.36893992905257,234525
2024-11-05,219.08082580566406,220.86437533636413,216.999997860595,220.86437533636413,224493
2024-11-06,211.1538848876953,218.48629884656162,210.26209500441317,218.48629884656162,602146
2024-11-07,220.86436462402344,222.1524954266161,211.0547822031994,211.0547822031994,522544
2024-11-08,217.0,221.85524509377674,215.01826484018264,221.6570746016829,380707
2024-11-11,221.26072692871094,223.5397253174939,218.18903147607662,218.98172853992796,292590
2024-11-12,215.61279296875,218.18903962316412,214.4237397688548,217.99086912966143,381514
2024-11-13,214.91917419433594,216.80183168674662,212.73926852051687,214.42374039940253,341934
2024-11-14,216.20729064941406,217.19815817312306,213.1356103975793,213.5319513592875,327798
2024-11-15,213.03652954101562,216.80182936609356,212.8383590490514,215.11735750523852,545379
2024-11-18,213.03652954101562,213.03652954101562,213.03652954101562,213.03652954101562,0
2024-11-19,211.25296020507812,214.62191897176257,208.28035753300074,214.02739238957147,428271
2024-11-20,211.5502166748047,214.52281925103145,210.26208586788536,212.64017700052992,324400
2024-11-21,209.17214965820312,211.05479198967808,206.29862463926227,210.36118771594727,538698
2024-11-22,212.44200134277344,213.23469842408872,206.10045493112978,211.1538855950053,411698
2024-11-25,219.17990112304688,219.17990112304688,215.51369417702665,215.81095746874485,710065
2024-11-26,219.97259521484375,221.95433030686937,216.30638831848412,217.59451915218855,345042
