Price,Close,High,Low,Open,Volume
Ticker,SHL.DE,SHL.DE,SHL.DE,SHL.DE,SHL.DE
Date,,,,,
2024-06-28,52.90989303588867,54.581767753427606,52.69353542650185,54.581767753427606,870604
2024-07-01,52.9492301940918,53.4999664782552,52.890221529208,53.126252437159174,583604
2024-07-02,52.75253677368164,52.90988945694844,52.418161852791705,52.791875882394315,419794
2024-07-03,52.3394889831543,53.008238845329124,52.30014987324189,52.96889973541672,762601
2024-07-04,52.43783187866211,52.81154591162511,51.84776024900173,52.45750143319531,728431
2024-07-05,52.6148567199707,53.008240326921886,52.24114266852549,52.51651269402496,594156
2024-07-08,52.53617858886719,53.10658444477515,52.45750411829126,52.53617858886719,459260
2024-07-09,52.65419387817383,53.36227909220713,52.33948850491814,52.49684119154598,685189
2024-07-10,52.87055206298828,53.14592208132419,52.69353357120779,52.87055206298828,367540
2024-07-11,54.24739074707031,54.24739074707031,52.94923013377759,53.14592193158219,696158
2024-07-12,54.385074615478516,54.48342239150272,53.79500296566951,54.306400146243206,360231
2024-07-15,53.71632385253906,54.69977908694006,53.499966252047955,54.326068799008155,406120
2024-07-16,53.04757308959961,53.480295786380374,52.988568177554185,53.32294310161935,264034
2024-07-17,52.850887298583984,52.98857043466667,52.3984950279899,52.83121774320302,466895
2024-07-18,53.6769905090332,54.12937903345707,52.81154881983406,53.0475759840621,531274
2024-07-19,52.69353485107422,53.81467325189127,52.654195740130156,53.598311893283025,482873
2024-07-22,52.45750427246094,53.204928627257395,52.4181651612653,52.90989279645838,1041298
2024-07-23,52.024784088134766,52.85088664601478,51.88709720216806,52.457503046420854,681403
2024-07-24,52.12312698364258,52.300149224468456,51.218349976384935,51.43470757505126,416071
2024-07-25,52.22146987915039,52.28047854201413,51.31669289140969,51.9854427308632,456051
2024-07-26,52.41816329956055,52.47717196425823,51.887096572033414,52.162466589038594,520405
2024-07-29,53.02790451049805,53.244265862868374,52.673863776961156,52.71319913518703,458717
2024-07-30,52.319820404052734,53.49996746234856,52.22147262743737,53.02790563776296,936918
2024-07-31,48.80888366699219,49.50713597349799,48.0516226966582,48.48434164331308,3085064
2024-08-01,48.53351593017578,48.94656909317663,47.579566872177296,48.48434391713819,1176251
2024-08-02,48.13029861450195,48.445003994571856,47.44188294033907,48.16963772490671,863941
2024-08-05,48.60235595703125,48.60235595703125,47.323864900688214,47.835262073542225,953330
2024-08-06,48.0024528503418,48.93673235111882,47.44188364924194,48.72037474382786,985061
2024-08-07,48.13029861450195,48.14013526789517,47.146843363887484,47.94344346745546,871326
2024-08-08,48.445003509521484,48.445003509521484,47.32386513529971,47.80575985397287,700050
2024-08-09,49.40879440307617,49.56614709617325,48.40566957773825,48.435172035323916,630597
2024-08-12,49.44812774658203,49.52680596571479,49.09408326365254,49.31044461468367,381643
2024-08-13,49.66448974609375,49.76283376970983,48.87772630241303,49.585811525933664,383438
2024-08-14,50.17588806152344,50.19555761701002,49.48746862582964,49.78250445496009,421899
2024-08-15,50.51026153564453,50.66761422338613,50.03820347241974,50.33323929298724,468453
