Price,Close,High,Low,Open,Volume
Ticker,HEI.DE,HEI.DE,HEI.DE,HEI.DE,HEI.DE
Date,,,,,
2024-06-28,95.13971710205078,95.55242632641337,94.3929045791647,95.43451368916041,409961
2024-07-01,94.76631164550781,96.3581921748853,94.72700493531488,95.86686954295627,273321
2024-07-02,93.31199645996094,94.70735098177288,92.1524747101622,94.47151820975968,338391
2024-07-03,95.47381591796875,96.12235788337607,93.48886831820187,94.1570673868875,420455
2024-07-04,97.0656967163086,97.12465303234572,95.35589607833697,95.80791199426103,213480
2024-07-05,96.71194458007812,98.26452588839193,96.1813152406422,97.38014365599872,239718
2024-07-08,97.95008087158203,98.14660692690323,96.45646335897096,96.79055915241469,318995
2024-07-09,95.92583465576172,98.1269579774545,95.86687084117963,97.75355547104766,291927
2024-07-10,96.24028015136719,96.84951542074857,95.45416093650212,96.18131633720981,203507
2024-07-11,98.02869415283203,98.10730007665543,96.24028006279889,96.98708506954613,271751
2024-07-12,100.42634582519531,100.57374411836602,97.53737376519716,98.2055728635142,326829
2024-07-15,99.39456939697266,100.2298163673025,99.09977282062641,100.18068110558201,183215
2024-07-16,101.01593780517578,101.01593780517578,98.75585066187965,98.75585066187965,228836
2024-07-17,100.0824203491211,100.67200601819772,99.14891033116547,99.9350220576048,273127
2024-07-18,99.68936157226562,101.16332950579536,99.00151286874718,100.47548080227692,297362
2024-07-19,98.85411071777344,100.37721385510369,98.85411071777344,100.37721385510369,227285
2024-07-22,100.18067932128906,101.01593377373077,99.09977105558526,99.09977105558526,183520
2024-07-23,100.2789535522461,101.65465094294369,99.88589394190886,100.22981828958325,234386
2024-07-24,98.1466064453125,99.78762973684489,98.1466064453125,99.59109618549961,315551
2024-07-25,96.16166687011719,97.08535582437663,95.53277449610732,97.00674240337828,473709
2024-07-26,98.08765411376953,98.36279359984363,95.55242742582048,95.78826769701718,321614
2024-07-29,96.94778442382812,98.7067128323292,96.73160126828364,98.41192375412263,309340
2024-07-30,96.10270690917969,97.22292187647419,92.36865202020589,93.05650068539087,667839
2024-07-31,94.80561828613281,96.79055841899466,94.5304713149842,96.79055841899466,386257
2024-08-01,92.565185546875,94.27499379045499,91.95595025048587,93.46922493314293,424627
2024-08-02,88.12362670898438,90.79642300030407,87.9074435535117,90.79642300030407,474260
2024-08-05,86.59070587158203,87.2982041846917,84.114435536238,85.4704908379226,526107
2024-08-06,85.29360961914062,87.47507574905724,84.8612433155773,87.37681272469872,571065
2024-08-07,86.68896484375,88.02536297871825,85.07742723928621,85.25430368353166,538555
2024-08-08,86.63001251220703,87.160634372359,86.02076973245555,86.19764618483575,349071
2024-08-09,86.8265380859375,87.53404389149968,86.31555833881434,86.51209189424192,273620
2024-08-12,86.11903381347656,87.41612531443535,85.8832010397537,87.10167911714197,245021
2024-08-13,86.47278594970703,86.98375820437121,85.96181369504285,86.51209266114098,329778
2024-08-14,87.57334899902344,87.57334899902344,86.74792307531914,87.1409826819884,409863
2024-08-15,88.67390441894531,88.75251783747613,86.92479709007002,87.63230286287086,318797
2024-08-16,89.06696319580078,89.53863620566123,88.45772045327023,88.94904306908863,404589
2024-08-19,89.67620849609375,90.0103042858251,88.73286994645491,89.32245560285564,198797
2024-08-20,89.42072296142578,90.24614142097666,88.92940030779157,89.75481876734244,194268
2024-08-21,90.24613952636719,90.32475294857555,89.38141437304078,89.47967740230698,202696
2024-08-22,90.97330474853516,91.07156778029884,90.06927286112725,90.06927286112725,290158
2024-08-23,92.643798828125,92.997551740251,91.28775099630117,91.34670731599257,323734
2024-08-26,92.486572265625,92.9385881743235,91.81837320559501,92.5258789746842,132606
2024-08-27,92.36865234375,93.17442113878404,92.07385577364488,92.4669153681223,259905
2024-08-28,92.6044921875,92.80102574827107,91.46462752298297,92.80102574827107,206690
2024-08-29,93.80331420898438,93.80331420898438,92.50622278517459,92.54552949462195,229088
2024-08-30,93.99984741210938,94.19637346163847,93.25303492932,93.66574413152404,332370
2024-09-02,94.64839172363281,94.68769843391242,93.31199356207996,94.3339455383844,176550
2024-09-03,92.85997772216797,95.02179431055534,92.05420890318848,94.70734812502648,305612
2024-09-04,91.05191802978516,91.95594991577369,90.56059537474937,91.0912172448379,313670
2024-09-05,90.22648620605469,91.87733051954748,90.22648620605469,90.63919541018082,294876
2024-09-06,89.28314971923828,91.34670328423535,89.12592287768233,89.79412196031826,356839
2024-09-09,90.36405944824219,91.15017867450939,89.83343009506011,89.87273680607233,223928
2024-09-10,89.10627746582031,90.02996646097476,88.67391112817545,89.51898669885107,332196
2024-09-11,89.30280303955078,90.67850797241964,88.65426103363427,89.69586266279742,360888
2024-09-12,90.69815826416016,91.22878009414855,89.63689961020701,90.01030210089948,302997
2024-09-13,91.4646224975586,92.25073420648445,90.61954697514673,90.9732998681093,0
2024-09-16,92.13282012939453,92.32934617929854,90.87503541723704,91.20913120147152,185993
2024-09-17,93.6067886352539,94.29463731161363,92.38830312714771,92.40796023046559,202177
2024-09-18,94.11775970458984,94.27498654123833,93.11546486041448,93.86226984353016,259802
2024-09-19,98.2645263671875,98.2645263671875,95.31659057617188,95.31659057617188,460456
2024-09-20,97.0656967163086,98.26452512231901,96.63333040673413,98.16626209659435,1257465
2024-09-23,96.24028015136719,97.49806489756052,95.96514067526094,97.10500529012799,247456
2024-09-24,95.25763702392578,97.39980406077932,95.06110346729463,97.28188392680063,166977
2024-09-25,96.59403228759766,96.63333150074179,94.64839136947384,94.92353084341312,218692
2024-09-26,98.80498504638672,98.80498504638672,97.34083819404572,97.51771464279216,379571
2024-09-27,97.1836166381836,99.09977187518841,96.53506717520456,98.85411056290634,281106
2024-09-30,95.90617370605469,97.30152814439784,95.90617370605469,96.82986262858604,399169
2024-10-01,95.49346923828125,97.36049678195724,94.55013066291612,96.33854478439787,238864
2024-10-02,95.65068817138672,96.49576371384303,94.88422605078412,95.68999488231358,265694
2024-10-03,94.78596496582031,95.2576380096272,93.84262637519521,95.1986741935334,219261
2024-10-04,95.68999481201172,96.77091061923512,94.78596295232354,94.82526966322153,237121
2024-10-07,96.79055786132812,99.00150969064781,95.37554629152726,98.55932232357921,335352
2024-10-08,94.96283721923828,96.69229497403902,94.35359445981152,96.2009723445947,313928
2024-10-09,97.4391098022461,97.7732055997107,94.15707066056548,95.00214620319643,263370
2024-10-10,96.73160552978516,97.47841055839956,95.92583668534111,97.26223489031982,247962
2024-10-11,96.31888580322266,96.88882185754069,95.67034382523089,96.7905588302072,225537
2024-10-14,96.45646667480469,96.98708854181052,96.102713765475,96.31888943496429,157205
2024-10-15,95.33624267578125,97.3015332545167,95.06110319427647,97.14431390665193,322987
