Price,Close,High,Low,Open,Volume
Ticker,DHER.DE,DHER.DE,DHER.DE,DHER.DE,DHER.DE
Date,,,,,
2024-06-28,22.149999618530273,22.700000762939453,21.280000686645508,22.299999237060547,1096214
2024-07-01,22.469999313354492,23.079999923706055,22.15999984741211,22.600000381469727,653144
2024-07-02,21.100000381469727,22.6200008392334,21.010000228881836,22.350000381469727,774016
2024-07-03,21.729999542236328,22.030000686645508,21.18000030517578,21.40999984741211,666666
2024-07-04,21.34000015258789,22.170000076293945,21.020000457763672,21.799999237060547,655076
2024-07-05,21.010000228881836,21.68000030517578,20.770000457763672,21.450000762939453,674140
2024-07-08,19.5,20.510000228881836,17.350000381469727,18.690000534057617,2912536
2024-07-09,19.219999313354492,19.59000015258789,18.690000534057617,19.489999771118164,1048807
2024-07-10,20.989999771118164,21.760000228881836,19.415000915527344,20.049999237060547,1809792
2024-07-11,20.8799991607666,22.0,20.809999465942383,21.469999313354492,969938
2024-07-12,20.739999771118164,21.3700008392334,20.549999237060547,20.920000076293945,586222
2024-07-15,20.520000457763672,20.68000030517578,19.9950008392334,20.510000228881836,391323
2024-07-16,20.540000915527344,20.540000915527344,19.80500030517578,20.229999542236328,674285
2024-07-17,20.030000686645508,21.700000762939453,19.915000915527344,20.489999771118164,1106456
2024-07-18,20.0,20.329999923706055,19.90999984741211,20.15999984741211,565381
2024-07-19,19.40999984741211,19.915000915527344,19.375,19.875,681593
2024-07-22,19.25,19.645000457763672,18.81999969482422,19.604999542236328,808740
2024-07-23,18.899999618530273,19.34000015258789,18.065000534057617,19.2450008392334,1117539
2024-07-24,18.309999465942383,19.1200008392334,18.309999465942383,18.735000610351562,629768
2024-07-25,18.56999969482422,18.770000457763672,17.514999389648438,18.184999465942383,1074171
2024-07-26,19.360000610351562,19.5,18.59000015258789,18.690000534057617,471324
2024-07-29,19.3799991607666,19.5,18.829999923706055,19.360000610351562,458649
2024-07-30,20.190000534057617,20.260000228881836,19.239999771118164,19.350000381469727,651027
2024-07-31,20.610000610351562,21.270000457763672,20.030000686645508,20.510000228881836,708588
2024-08-01,20.940000534057617,21.420000076293945,19.875,20.309999465942383,674949
2024-08-02,19.3799991607666,20.31999969482422,19.0049991607666,20.239999771118164,736656
2024-08-05,19.434999465942383,19.520000457763672,18.05500030517578,18.290000915527344,698475
2024-08-06,19.790000915527344,20.190000534057617,19.0,19.799999237060547,699137
2024-08-07,20.530000686645508,20.809999465942383,19.93000030517578,20.200000762939453,720528
2024-08-08,21.09000015258789,21.149999618530273,20.1299991607666,20.399999618530273,551170
2024-08-09,21.520000457763672,22.200000762939453,21.09000015258789,21.209999084472656,556381
2024-08-12,20.860000610351562,21.81999969482422,20.860000610351562,21.579999923706055,348275
2024-08-13,21.079999923706055,21.690000534057617,20.809999465942383,20.860000610351562,402430
2024-08-14,21.649999618530273,21.770000457763672,20.899999618530273,21.15999984741211,376525
2024-08-15,21.549999237060547,21.860000610351562,21.290000915527344,21.799999237060547,363205
2024-08-16,21.360000610351562,21.6299991607666,21.18000030517578,21.6299991607666,242511
2024-08-19,21.469999313354492,21.899999618530273,21.299999237060547,21.389999389648438,368478
2024-08-20,21.479999542236328,21.93000030517578,21.350000381469727,21.440000534057617,330503
2024-08-21,22.280000686645508,22.290000915527344,21.229999542236328,21.40999984741211,408462
2024-08-22,22.969999313354492,23.149999618530273,22.200000762939453,22.229999542236328,441214
2024-08-23,24.770000457763672,24.790000915527344,22.920000076293945,22.920000076293945,1113419
2024-08-26,24.639999389648438,25.149999618530273,24.5,24.739999771118164,321982
2024-08-27,23.829999923706055,25.020000457763672,23.670000076293945,24.489999771118164,629594
2024-08-28,23.5,24.729999542236328,23.479999542236328,24.020000457763672,474307
2024-08-29,26.3700008392334,26.6200008392334,23.530000686645508,25.549999237060547,2093166
2024-08-30,28.489999771118164,28.84000015258789,26.049999237060547,26.40999984741211,2222718
2024-09-02,29.0,29.190000534057617,27.6200008392334,28.290000915527344,1100190
2024-09-03,28.549999237060547,29.75,28.079999923706055,29.0,953769
2024-09-04,27.959999084472656,28.09000015258789,27.149999618530273,27.770000457763672,614357
2024-09-05,28.6200008392334,28.860000610351562,27.43000030517578,27.649999618530273,600757
2024-09-06,28.1200008392334,28.899999618530273,28.0,28.489999771118164,606296
2024-09-09,28.0,28.360000610351562,27.40999984741211,28.170000076293945,477476
